,Time,SUN_X,SUN_Y,SUN_Z,199_X,199_Y,199_Z,299_X,299_Y,299_Z,399_X,399_Y,399_Z,301_X,301_Y,301_Z,-74_X,-74_Y,-74_Z,599_X,599_Y,599_Z,699_X,699_Y,699_Z,433_X,433_Y,433_Z,Eros_X,Eros_Y,Eros_Z,Orus_X,Orus_Y,Orus_Z,-49_X,-49_Y,-49_Z,-490_X,-490_Y,-490_Z,-255_X,-255_Y,-255_Z,2000016_X,2000016_Y,2000016_Z,90000188_X,90000188_Y,90000188_Z,90000190_X,90000190_Y,90000190_Z,90000191_X,90000191_Y,90000191_Z,Leucus_X,Leucus_Y,Leucus_Z,Eurybates_X,Eurybates_Y,Eurybates_Z,Polymele_X,Polymele_Y,Polymele_Z,Vesta_X,Vesta_Y,Vesta_Z,Mathilde_X,Mathilde_Y,Mathilde_Z,Lutetia_X,Lutetia_Y,Lutetia_Z,Donaldjohanson_X,Donaldjohanson_Y,Donaldjohanson_Z,Braille_X,Braille_Y,Braille_Z,Annefrank_X,Annefrank_Y,Annefrank_Z,Bennu_X,Bennu_Y,Bennu_Z,Itokawa_X,Itokawa_Y,Itokawa_Z,-64_X,-64_Y,-64_Z,Apophis_X,Apophis_Y,Apophis_Z,Ryugu_X,Ryugu_Y,Ryugu_Z,-122911_X,-122911_Y,-122911_Z,Patroclus_X,Patroclus_Y,Patroclus_Z,90000855_X,90000855_Y,90000855_Z,Dinkinesh_X,Dinkinesh_Y,Dinkinesh_Z,20065803_X,20065803_Y,20065803_Z,Gaspra_X,Gaspra_Y,Gaspra_Z,Ceres_X,Ceres_Y,Ceres_Z
30,2000-01-01 15:46:00,-0.00713633,-0.0026484,-0.00092339,-0.13385605,-0.40400441,-0.20216979,99.0,99.0,99.0,-0.18698418,0.88431967,0.3836199,-0.18887373,0.88247714,0.38308404,99,99,99,3.99332063,2.73485739,1.07500381,6.39859729,6.17256458,2.27410624,-1.20357981,-0.42043872,-0.45424199,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99,99,99,99,99,99,-0.58667971,-1.27534259,-0.54371031,-0.58664061,-1.27535438,-0.54372207,-0.5866757,-1.27534406,-0.54370973,-3.43988118,3.7908835,0.64713267,-2.15727537,3.63486369,2.28177788,-1.94961612,3.57510224,2.62370059,-1.35919857,-1.62421539,-0.46989135,99.0,99.0,99.0,99.0,99.0,99.0,-1.85945745,-1.36560619,-0.73094316,1.49329757,-1.13742353,0.53960415,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,1.12783006,0.14169077,0.17558574,99.0,99.0,99.0,3.53908989,-1.4589083,-2.45763291,5.04954707,-1.00944945,-0.60186196,1.01646661,1.52311264,0.7079754,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0
31,2000-01-01 16:01:00,-0.00713627,-0.00264847,-0.00092342,99.0,99.0,99.0,-0.72529637,-0.05203074,0.02230996,-0.18716328,0.88428894,0.38360658,99.0,99.0,99.0,99,99,99,3.99327308,2.73491857,1.0750312,6.39855263,6.17260126,2.27412331,-1.20354206,-0.42057707,-0.4543138,-9.88194613,-27.98173618,-5.75521212,0.89232495,4.48918223,1.9340679,99,99,99,99,99,99,99,99,99,99,99,99,-0.58651595,-1.27539195,-0.54376765,99.0,99.0,99.0,-0.58651194,-1.27539342,-0.54376707,99.0,99.0,99.0,-2.15735259,3.634831,2.28176815,-1.94969371,3.57507134,2.6236975,99.0,99.0,99.0,-3.20799236,-0.24518087,-0.07289606,0.00469697,-2.01181628,-0.89287987,-1.85940187,-1.36570028,-0.73097827,1.49340114,-1.13735487,0.53966458,2.195856,0.5306778,0.05593004,-0.49254587,0.71930646,0.40910695,0.63066248,-0.84394697,-0.39501714,99,99,99,-1.04434756,-0.13183108,-0.07583093,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5.04957055,-1.00940252,-0.60184483,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0
32,2000-01-01 16:43:00,99.0,99.0,99.0,-0.13300746,-0.40419147,-0.20235768,-0.7252699,-0.05257008,0.02206566,-0.18766472,0.88420273,0.38356921,-0.18953894,0.88234556,0.38302662,99,99,99,3.99313995,2.73508988,1.07510787,6.3984276,6.17270398,2.2741711,99.0,99.0,99.0,99.0,99.0,99.0,0.89210183,4.48923271,1.93405307,99,99,99,99,99,99,99,99,99,99,99,99,-0.5860574,-1.27553009,-0.54392818,-0.58601829,-1.27554187,-0.54393994,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.94991097,3.57498481,2.62368885,-1.35881709,-1.62446928,-0.47004228,-3.2079327,-0.24541203,-0.07296559,0.0050479,-2.01176518,-0.8928775,-1.85924622,-1.36596371,-0.73107659,1.49369111,-1.1371626,0.53983376,2.19576241,0.53096936,0.05604992,-0.49305354,0.71912559,0.40900713,0.63113673,-0.84377875,-0.39495707,99,99,99,-1.04422269,-0.13224297,-0.07598099,1.12760396,0.14225611,0.17578562,-0.18779622,0.88395352,0.38356913,3.53926873,-1.45865867,-2.4574896,5.04963627,-1.00927112,-0.60179689,99.0,99.0,99.0,99,99,99,-1.72629569,1.47396497,0.47586613,-2.38717006,0.5410801,0.73953146
33,2000-01-01 18:49:00,-0.00713565,-0.00264926,-0.00092377,-0.1311296,-0.40459845,-0.20276973,-0.7251876,-0.0541879,0.02133265,-0.18916876,0.88394271,0.38345648,-0.19100859,0.88205364,0.38289917,99,99,99,3.9927405,2.7356038,1.07533789,99.0,99.0,99.0,-1.20311819,-0.4221262,-0.4551177,-9.88159859,-27.98187446,-5.75536004,0.89143245,4.48938409,1.93400855,99,99,99,99,99,99,99,99,99,99,99,99,-0.58468149,-1.27594395,-0.54440954,-0.58464237,-1.27595571,-0.54442129,99.0,99.0,99.0,99.0,99.0,99.0,-2.15821736,3.63446479,2.28165915,99.0,99.0,99.0,99.0,99.0,99.0,-3.20775355,-0.2461055,-0.07317419,0.00610068,-2.01161161,-0.89287027,99.0,99.0,99.0,1.49456071,-1.13658554,0.54034118,2.19548136,0.53184397,0.05640954,-0.49457573,0.71858175,0.40870698,0.63255883,-0.8432732,-0.39477645,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,-0.18915017,0.88366155,0.38345641,3.53966401,-1.45810683,-2.45717277,5.04983339,-1.00887689,-0.60165306,1.01502993,1.52380713,0.70832647,99,99,99,-1.72704878,1.47342827,0.47559049,-2.38748232,0.54021785,0.73918927
34,2000-01-01 19:09:00,-0.00713557,-0.00264936,-0.00092381,-0.13083127,-0.40466223,-0.20283472,-0.72517413,-0.05444467,0.02121628,99.0,99.0,99.0,-0.19124177,0.88200717,0.38287887,99,99,99,3.99267709,2.73568537,1.0753744,6.39799292,6.17306103,2.27433724,-1.2030676,-0.42231057,-0.45521336,-9.88155722,-27.98189092,-5.75537764,0.8913262,4.48940811,1.93400148,99,99,99,99,99,99,99,99,99,99,99,99,-0.58446305,-1.27600956,-0.54448591,-0.58442393,-1.27602132,-0.54449766,99.0,99.0,99.0,99.0,99.0,99.0,-2.1583203,3.63442119,2.28164616,-1.95066616,3.57468395,2.62365873,99.0,99.0,99.0,99.0,99.0,99.0,0.00626779,-2.0115872,-0.89286911,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,1.12702328,0.14370398,0.17629735,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,-2.38753185,0.54008097,0.73913495
35,2000-01-01 19:30:00,-0.00713549,-0.00264945,-0.00092386,-0.13051794,-0.40472895,-0.20290284,-0.72515988,-0.05471426,0.0210941,-0.18965808,0.88385764,0.3834196,-0.19148658,0.88195833,0.38285754,99,99,99,3.99261051,2.73577101,1.07541273,99.0,99.0,99.0,-1.20301444,-0.42250416,-0.45531378,99.0,99.0,99.0,0.89121464,4.48943333,1.93399405,99,99,99,99,99,99,99,99,99,99,99,99,-0.58423369,-1.27607843,-0.54456609,-0.58419456,-1.27609019,-0.54457784,-0.58422967,-1.27607991,-0.54456551,-3.44078584,3.79023887,0.64671642,-2.15842839,3.6343754,2.28163253,-1.95077478,3.57464067,2.62365439,99.0,99.0,99.0,99.0,99.0,99.0,0.00644325,-2.01156155,-0.89286788,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.63302135,-0.84310841,-0.39471754,99,99,99,99.0,99.0,99.0,1.12693958,0.14391221,0.17637093,-0.18958959,0.88358432,0.38341954,99.0,99.0,99.0,5.04989751,-1.00874861,-0.60160626,1.01470796,1.5239626,0.70840507,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0
36,2000-01-01 19:38:00,-0.00713546,-0.00264949,-0.00092388,-0.13039856,-0.4047543,-0.20292876,-0.72515441,-0.05481697,0.02104755,-0.18975355,0.88384102,0.38341239,-0.19157983,0.88193972,0.38284941,99,99,99,3.99258514,2.73580364,1.07542733,6.39790658,6.17313195,2.27437024,99.0,99.0,99.0,99.0,99.0,99.0,0.89117214,4.48944294,1.93399122,99,99,99,99,99,99,99,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-3.44081814,3.79021584,0.64670155,-2.15846956,3.63435796,2.28162734,99.0,99.0,99.0,-1.35764552,-1.6252483,-0.47050552,-3.20768382,-0.24637518,-0.07325531,0.0065101,-2.01155178,-0.89286741,-1.85859729,-1.36706108,-0.7314861,99.0,99.0,99.0,2.19537195,0.53218406,0.05654939,-0.49516736,0.71836976,0.40858997,0.63311159,-0.84307624,-0.39470604,99,99,99,-1.04369993,-0.13395885,-0.07660606,1.12690768,0.14399154,0.17639896,99.0,99.0,99.0,3.5398177,-1.45789222,-2.45704954,5.04991002,-1.00872358,-0.60159712,99.0,99.0,99.0,99,99,99,-1.72734156,1.47321949,0.47548327,-2.38760366,0.53988251,0.73905617
37,2000-01-01 19:48:00,-0.00713543,-0.00264954,-0.0009239,-0.13024932,-0.40478594,-0.20296113,-0.72514756,-0.05494534,0.02098936,-0.18987289,0.88382022,0.38340337,-0.19169639,0.88191644,0.38283924,99,99,99,3.99255343,2.73584443,1.07544559,6.39787681,6.1731564,2.27438162,-1.20296886,-0.42267008,-0.45539985,99.0,99.0,99.0,0.89111901,4.48945495,1.93398769,99,99,99,99,99,99,99,99,99,99,99,99,-0.58403708,-1.27613745,-0.54463481,-0.58399795,-1.2761492,-0.54464655,-0.58403306,-1.27613892,-0.54463423,-3.44085852,3.79018706,0.64668297,-2.15852104,3.63433615,2.28162084,-1.95086788,3.57460357,2.62365067,99.0,99.0,99.0,99.0,99.0,99.0,0.00659365,-2.01153956,-0.89286682,-1.8585602,-1.36712377,-0.73150949,1.49496774,-1.13631521,0.54057873,99.0,99.0,99.0,-0.49528808,0.71832646,0.40856608,99.0,99.0,99.0,99,99,99,-1.04366994,-0.13405689,-0.07664177,1.12686779,0.14409069,0.17643399,-0.1897831,0.88355314,0.38340332,3.53984907,-1.45784842,-2.45702439,5.04992566,-1.00869229,-0.60158571,1.0145666,1.52403083,0.70843957,99,99,99,-1.72740131,1.47317687,0.47546139,99.0,99.0,99.0
38,2000-01-01 20:12:00,-0.00713534,-0.00264965,-0.00092395,-0.12989107,-0.40486165,-0.20303871,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,3.99247733,2.7359423,1.07548939,6.39780535,6.17321509,2.27440892,-1.20290805,-0.42289129,-0.45551459,-9.8814269,-27.98194277,-5.75543305,99.0,99.0,99.0,99,99,99,99,99,99,99,99,99,99,99,99,-0.58377492,-1.27621611,-0.54472642,-0.58373579,-1.27622785,-0.54473816,-0.5837709,-1.27621758,-0.54472584,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-3.20763542,-0.2465623,-0.07331159,0.00679418,-2.01151022,-0.89286541,-1.85847115,-1.36727423,-0.73156564,1.49513329,-1.13620523,0.54067535,99.0,99.0,99.0,99.0,99.0,99.0,0.63349505,-0.84293946,-0.39465713,99,99,99,99.0,99.0,99.0,1.12677203,0.14432866,0.17651806,-0.19004198,0.88351406,0.38338167,3.53992434,-1.4577433,-2.45696403,5.04996319,-1.0086172,-0.60155831,1.01437811,1.5241218,0.70848556,99,99,99,-1.72754469,1.47307459,0.47540887,-2.38768783,0.53964981,0.73896381
39,2000-01-01 22:47:00,-0.00713476,-0.00265038,-0.00092427,-0.127575,-0.40534273,-0.20353577,-0.72502026,-0.05724291,0.0199477,99.0,99.0,99.0,-0.19378166,0.88149825,0.38265645,99,99,99,99.0,99.0,99.0,6.39734384,6.17359412,2.27458529,-1.20251433,-0.42431962,-0.45625528,-9.88110628,-27.98207032,-5.75556926,99.0,99.0,99.0,99,99,99,99,99,99,99,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-3.4415813,3.78967177,0.64635031,-2.15944231,3.63394578,2.28150458,-1.95179368,3.57423456,2.62361362,99.0,99.0,99.0,-3.20741456,-0.24741534,-0.07356819,0.00808926,-2.01132037,-0.8928561,-1.85789581,-1.36824576,-0.73192812,1.49620204,-1.13549461,0.54129921,2.19494932,0.53349572,0.05708879,-0.4974476,0.71754949,0.40813719,0.63524224,-0.84231465,-0.39443358,99,99,99,-1.04313092,-0.13581145,-0.07728081,1.12615209,0.14586533,0.1770608,-0.19175642,0.8833199,0.38324104,3.54041041,-1.45706437,-2.45657415,5.05020549,-1.00813221,-0.60138135,1.0131605,1.52470891,0.70878239,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0
40,2000-01-01 23:06:00,-0.00713469,-0.00265047,-0.00092431,-0.12729081,-0.40540076,-0.20359623,-0.72500623,-0.05748675,0.01983712,-0.1922352,0.88340577,0.3832237,99.0,99.0,99.0,99,99,99,3.99192552,2.73665188,1.07580699,6.39728727,6.17364058,2.27460691,-1.20246595,-0.42449466,-0.45634603,-9.88106698,-27.98208596,-5.75558595,99.0,99.0,99.0,99,99,99,99,99,99,99,99,99,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-3.44165801,3.78961707,0.646315,-2.15954009,3.63390433,2.28149223,99.0,99.0,99.0,-1.35625226,-1.62617331,-0.47105585,-3.20738747,-0.24751991,-0.07359964,0.00824802,-2.01129706,-0.89285494,-1.85782526,-1.36836483,-0.73197254,1.496333,-1.13540747,0.54137566,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,3.54046998,-1.45698114,-2.45652635,5.05023518,-1.00807276,-0.60135966,1.01301121,1.52478084,0.70881876,99,99,99,99.0,99.0,99.0,-2.38811821,0.5384589,0.738491
41,2000-01-02 00:29:00,-0.00713438,-0.00265086,-0.00092449,99.0,99.0,99.0,-0.72494378,-0.05855185,0.01935402,-0.19322515,0.88323048,0.3831477,-0.19496896,0.88125865,0.38255165,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99,99,99,99,99,99,99.0,99.0,99.0,-0.58092762,-1.27706815,-0.54571834,99.0,99.0,99.0,-3.44199311,3.78937809,0.64616075,-2.15996724,3.63372326,2.28143828,-1.9523212,3.57402421,2.62359247,-1.35569606,-1.62654215,-0.47127537,-3.20726904,-0.24797669,-0.07373704,0.00894151,-2.01119509,-0.89284982,-1.85751696,-1.36888491,-0.73216656,1.49690498,-1.1350267,0.54170961,2.19472084,0.5342035,0.05737988,-0.49867704,0.71710509,0.40789186,0.63639117,-0.84190239,-0.39428595,99,99,99,-1.04282193,-0.13681102,-0.07764482,1.12574277,0.14687639,0.17741774,99.0,99.0,99.0,3.5407302,-1.45661756,-2.45631753,99.0,99.0,99.0,1.01235898,1.5250949,0.70897756,99,99,99,-1.72907935,1.4719787,0.47484628,99.0,99.0,99.0
42,2000-01-02 01:51:00,-0.00713407,-0.00265124,-0.00092466,-0.12482033,-0.40589617,-0.20411695,-0.72488024,-0.05960397,0.01887668,-0.19420298,0.88305639,0.38307223,-0.19592295,0.88106534,0.38246706,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-9.88072568,-27.98222172,-5.75573074,99.0,99.0,99.0,99,99,99,99,99,99,99,99,99,99,99,99,-0.58007045,-1.27732383,-0.54601904,-0.58003129,-1.27733551,-0.54603075,99.0,99.0,99.0,-3.44232415,3.78914196,0.64600835,-2.16038922,3.63354434,2.28138496,-1.95274526,3.57385508,2.62357543,-1.35514644,-1.62690638,-0.4714922,-3.20715195,-0.24842795,-0.07387278,99.0,99.0,99.0,-1.85721224,-1.36939862,-0.73235819,99.0,99.0,99.0,2.19453695,0.53477245,0.0576139,-0.49966482,0.71674697,0.40769414,0.63731434,-0.84157034,-0.39416698,99,99,99,-1.04257255,-0.13761447,-0.07793738,1.12541292,0.14768909,0.17770457,-0.19393745,0.88315095,0.38307229,3.54098725,-1.45625835,-2.4561112,5.05049296,-1.00755644,-0.60117127,1.01171449,1.52540498,0.70913435,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0
43,2000-01-02 02:02:00,99.0,99.0,99.0,-0.12465547,-0.40592865,-0.20415139,-0.72487157,-0.0597451,0.01881264,-0.19433414,0.88303297,0.38306208,99.0,99.0,99.0,99,99,99,3.99136721,2.73736953,1.07612821,6.39676319,6.17407092,2.27480715,-1.20201662,-0.4261157,-0.4571862,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99,99,99,99,99,99,-0.57995019,-1.27735967,-0.54606093,-0.57991104,-1.27737135,-0.54607265,99.0,99.0,99.0,99.0,99.0,99.0,-2.16044583,3.63352034,2.28137781,-1.95280215,3.57383239,2.62357314,-1.3550727,-1.62695523,-0.47152129,99.0,99.0,99.0,0.00971856,-2.01108061,-0.89284399,-1.85717136,-1.36946753,-0.73238389,1.49754563,-1.13459988,0.54208371,99.0,99.0,99.0,99.0,99.0,99.0,0.63743815,-0.84152576,-0.394151,99,99,99,-1.04253903,-0.13772224,-0.07797662,1.12536861,0.1477981,0.17774304,99.0,99.0,99.0,99.0,99.0,99.0,5.05051014,-1.00752202,-0.60115871,1.01162802,1.52544656,0.70915538,99,99,99,-1.72963437,1.47158185,0.4746426,99.0,99.0,99.0
44,2000-01-02 02:13:00,99.0,99.0,99.0,-0.12449059,-0.40596106,-0.2041858,-0.72486288,-0.05988622,0.01874861,-0.1944653,0.88300953,0.38305192,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-9.88068017,-27.98223982,-5.75575003,0.88907357,4.48991687,1.93385138,99,99,99,99,99,99,99,99,99,99,99,99,-0.57982994,-1.2773955,-0.54610283,-0.57979078,-1.27740718,-0.54611455,-0.57982592,-1.27739697,-0.54610225,-3.44241296,3.7890786,0.64596746,-2.16050243,3.63349633,2.28137066,99.0,99.0,99.0,99.0,99.0,99.0,-3.20712052,-0.24854902,-0.0739092,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.19448759,0.53492508,0.05767668,-0.49992974,0.71665075,0.40764102,99.0,99.0,99.0,99,99,99,-1.04250549,-0.13783001,-0.07801586,99.0,99.0,99.0,-0.19421007,0.88312917,0.38305198,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0
45,2000-01-02 02:16:00,-0.00713398,-0.00265136,-0.00092471,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,3.99132279,2.73742661,1.07615376,6.3967215,6.17410515,2.27482308,99.0,99.0,99.0,-9.88067397,-27.98224228,-5.75575266,0.88905763,4.48992046,1.93385031,99,99,99,99,99,99,99,99,99,99,99,99,99.0,99.0,99.0,-0.57975799,-1.27741695,-0.54612597,-0.57979312,-1.27740674,-0.54611368,99.0,99.0,99.0,-2.16051787,3.63348979,2.28136871,99.0,99.0,99.0,99.0,99.0,99.0,-3.20711624,-0.24856553,-0.07391416,99.0,99.0,99.0,-1.85711932,-1.36955523,-0.7324166,1.49764205,-1.13453561,0.54214002,99.0,99.0,99.0,-0.49996586,0.71663763,0.40763377,0.63759571,-0.84146899,-0.39413066,99,99,99,99.0,99.0,99.0,1.12531221,0.14793685,0.17779199,-0.19424743,0.88312612,0.38304921,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0
46,2000-01-02 03:25:00,-0.00713372,-0.00265168,-0.00092486,-0.12341088,-0.40617152,-0.20441013,-0.72480513,-0.06080988,0.01832943,-0.19532369,0.88285573,0.38298524,-0.19701601,0.88084301,0.38236971,99,99,99,3.99110386,2.73770794,1.07627968,6.39651603,6.17427385,2.27490158,-1.20180397,-0.42687991,-0.45758213,99.0,99.0,99.0,0.88869103,4.49000317,1.93382585,99,99,99,99,99,99,99,99,99,99,99,99,99.0,99.0,99.0,-0.57900359,-1.27764155,-0.5463887,-0.57903873,-1.27763135,-0.54637641,-3.4427036,3.78887124,0.64583364,99.0,99.0,99.0,-1.95323136,3.57366116,2.62355588,99.0,99.0,99.0,-3.20701761,-0.24894525,-0.07402838,0.01041205,-2.01097825,-0.89283869,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,1.12503393,0.14862061,0.17803324,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.01097552,1.52576021,0.70931399,99,99,99,-1.73012957,1.47122756,0.47446079,-2.38875768,0.53668595,0.73778687
47,2000-01-02 03:56:00,-0.0071336,-0.00265183,-0.00092492,-0.12294575,-0.40626122,-0.20450627,-0.72477983,-0.06120753,0.01814894,-0.19569323,0.88278929,0.38295644,99.0,99.0,99.0,99,99,99,3.99100549,2.73783432,1.07633625,6.39642371,6.17434965,2.27493685,99.0,99.0,99.0,99.0,99.0,99.0,0.88852632,4.49004031,1.93381485,99,99,99,99,99,99,99,99,99,99,99,99,99.0,99.0,99.0,-0.57866462,-1.27774238,-0.54650671,-0.57869976,-1.27773218,-0.54649442,-3.44282873,3.78878195,0.64577602,99.0,99.0,99.0,-1.95339167,3.5735972,2.62354942,-1.35430836,-1.62746133,-0.47182266,99.0,99.0,99.0,0.01067106,-2.01093997,-0.89283669,-1.8567475,-1.37018155,-0.73265021,1.49833061,-1.13407642,0.54254216,2.19425629,0.53563966,0.05797061,-0.50116956,0.71619955,0.40739189,0.63872078,-0.84106309,-0.39398511,99,99,99,99.0,99.0,99.0,1.12490874,0.14892779,0.17814159,-0.19551554,0.88300815,0.38295652,3.54137902,-1.45571074,-2.45579663,5.05068816,-1.00716528,-0.60102854,99.0,99.0,99.0,99,99,99,-1.73031449,1.4710952,0.47439287,99.0,99.0,99.0
48,2000-01-02 04:14:00,99.0,99.0,99.0,-0.1226756,-0.40631306,-0.20456196,-0.72476501,-0.06143841,0.01804413,-0.19590779,0.88275066,0.38293969,99.0,99.0,99.0,99,99,99,3.99094837,2.73790771,1.07636909,6.39637011,6.17439366,2.27495733,99.0,99.0,99.0,99.0,99.0,99.0,0.88843069,4.49006188,1.93380847,99,99,99,99,99,99,99,99,99,99,99,99,-0.57850696,-1.27778924,-0.5465635,99.0,99.0,99.0,-0.57850293,-1.27779071,-0.54656293,99.0,99.0,99.0,-2.16112507,3.63323225,2.28129194,-1.95348475,3.57356006,2.62354567,-1.35418765,-1.62754121,-0.47187023,-3.20694754,-0.2492149,-0.07410949,0.01082146,-2.01091773,-0.89283553,-1.85668055,-1.37029428,-0.73269225,99.0,99.0,99.0,2.19421584,0.53576453,0.05802198,-0.50138614,0.71612058,0.40734828,0.63892323,-0.84098994,-0.39395887,99,99,99,-1.04213559,-0.13901533,-0.07844743,1.124836,0.14910614,0.1782045,-0.19574786,0.88298281,0.38293977,99.0,99.0,99.0,5.05071626,-1.00710895,-0.60100798,1.01059024,1.52594528,0.70940758,99,99,99,99.0,99.0,99.0,-2.38887851,0.53635049,0.7376536
49,2000-01-02 05:23:00,-0.00713328,-0.00265224,-0.00092511,99.0,99.0,99.0,99.0,99.0,99.0,-0.19673018,0.88260216,0.38287532,99.0,99.0,99.0,99,99,99,3.99072939,2.73818901,1.076495,6.39616463,6.17456235,2.27503582,-1.20150082,-0.42796607,-0.45814471,-9.88028717,-27.9823961,-5.7559165,0.88806408,4.49014454,1.93378398,99,99,99,99,99,99,99,99,99,99,99,99,99.0,99.0,99.0,-0.57771319,-1.27802506,-0.54683776,-0.57774834,-1.27801488,-0.54682547,-3.44317989,3.78853136,0.64561431,-2.16148011,3.63308162,2.28124703,-1.95384155,3.57341767,2.62353129,-1.35372488,-1.62784736,-0.47205259,-3.2068488,-0.24959461,-0.07422371,99.0,99.0,99.0,-1.85642387,-1.37072634,-0.73285339,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,3.54165164,-1.45532958,-2.45557765,5.05082397,-1.00689302,-0.60092919,1.01004763,1.52620578,0.70953932,99,99,99,99.0,99.0,99.0,-2.38904857,0.53587809,0.73746592
50,2000-01-02 05:24:00,-0.00713327,-0.00265224,-0.00092511,99.0,99.0,99.0,-0.72470656,-0.06233622,0.01763654,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,-1.20149825,-0.42797527,-0.45814947,-9.8802851,-27.98239693,-5.75591738,99.0,99.0,99.0,99,99,99,99,99,99,99,99,99,99,99,99,-0.57774143,-1.27801666,-0.54682985,-0.57770226,-1.27802831,-0.54684156,-0.57773741,-1.27801813,-0.54682928,-3.44318392,3.78852848,0.64561245,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.85642015,-1.3707326,-0.73285572,1.49893631,-1.13367216,0.54289596,2.19405845,0.53625012,0.05822173,-0.50222816,0.71581309,0.4071785,0.63971031,-0.8407052,-0.39385671,99,99,99,-1.04192073,-0.13970095,-0.07869703,1.12455282,0.1497997,0.1784491,-0.19665957,0.88286957,0.38287446,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,-2.38905104,0.53587124,0.7374632
51,2000-01-02 05:54:00,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,6.3960723,6.17463814,2.27507109,-1.20142102,-0.42825136,-0.45829244,-9.88022305,-27.9824216,-5.75594364,0.88789937,4.49018167,1.93377298,99,99,99,99,99,99,99,99,99,99,99,99,-0.57741331,-1.27811405,-0.54694397,-0.57737414,-1.27812569,-0.54695567,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.35351693,-1.62798487,-0.47213451,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.5025889,0.71568114,0.40710563,99.0,99.0,99.0,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,-0.19705306,0.88281329,0.38284638,3.54174878,-1.45519376,-2.45549962,5.05087235,-1.00679601,-0.60089379,1.00980382,1.52632277,0.70959848,99,99,99,99.0,99.0,99.0,-2.38912495,0.53566585,0.73738159
