Time,SUN_X,SUN_Y,SUN_Z,199_X,199_Y,199_Z,299_X,299_Y,299_Z,399_X,399_Y,399_Z,301_X,301_Y,301_Z,-74_X,-74_Y,-74_Z,599_X,599_Y,599_Z,699_X,699_Y,699_Z,433_X,433_Y,433_Z,Eros_X,Eros_Y,Eros_Z,Orus_X,Orus_Y,Orus_Z,-49_X,-49_Y,-49_Z,-490_X,-490_Y,-490_Z,-255_X,-255_Y,-255_Z,2000016_X,2000016_Y,2000016_Z,90000188_X,90000188_Y,90000188_Z,90000190_X,90000190_Y,90000190_Z,90000191_X,90000191_Y,90000191_Z,Leucus_X,Leucus_Y,Leucus_Z,Eurybates_X,Eurybates_Y,Eurybates_Z,Polymele_X,Polymele_Y,Polymele_Z,Vesta_X,Vesta_Y,Vesta_Z,Mathilde_X,Mathilde_Y,Mathilde_Z,Lutetia_X,Lutetia_Y,Lutetia_Z,Donaldjohanson_X,Donaldjohanson_Y,Donaldjohanson_Z,Braille_X,Braille_Y,Braille_Z,Annefrank_X,Annefrank_Y,Annefrank_Z,Bennu_X,Bennu_Y,Bennu_Z,Itokawa_X,Itokawa_Y,Itokawa_Z,-64_X,-64_Y,-64_Z,Apophis_X,Apophis_Y,Apophis_Z,Ryugu_X,Ryugu_Y,Ryugu_Z,-122911_X,-122911_Y,-122911_Z,Patroclus_X,Patroclus_Y,Patroclus_Z,90000855_X,90000855_Y,90000855_Z,Dinkinesh_X,Dinkinesh_Y,Dinkinesh_Z,20065803_X,20065803_Y,20065803_Z,Gaspra_X,Gaspra_Y,Gaspra_Z,Ceres_X,Ceres_Y,Ceres_Z
2016-06-15,0.00373712,0.00241373,0.00086919,0.3610837,-0.08930311,-0.08516953,0.01069806,0.65888052,0.29579868,-0.10053891,-0.92464105,-0.40101878,-0.10302271,-0.92567539,-0.40131194,-0.40420521,-1.30531704,-0.58793114,-5.42047333,0.34015983,0.27768875,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.25268745,-0.97708161,-0.26108711,-1.25265967,-0.97710181,-0.26110082,-1.25266031,-0.97710173,-0.26110055,-1.4790682,-4.97182642,-2.07895001,99.0,99.0,99.0,99.0,99.0,99.0,0.96684184,2.25624829,0.77276133,99.0,99.0,99.0,1.09749861,1.95730008,0.80495794,2.53853872,-0.54485315,-0.01921339,-0.01191049,2.90529959,0.44459761,2.21312029,0.51756082,0.05004748,99.0,99.0,99.0,-1.02389162,-0.06171462,0.00203855,99.0,99.0,99.0,0.28120744,0.82730187,0.31453897,99.0,99.0,99.0,-0.10080052,-0.92454912,-0.40096946,99.0,99.0,99.0,99.0,99.0,99.0,-0.02176743,1.75923363,0.8350611,99.0,99.0,99.0,-1.79690567,1.41793393,0.44641658,99.0,99.0,99.0
2016-06-16,0.00373632,0.00242015,0.00087198,0.36346849,-0.06418735,-0.07200092,-0.00959645,0.65824193,0.29679529,-0.08369608,-0.92617789,-0.40168556,-0.08590696,-0.92767184,-0.40213878,-0.39020785,-1.30749973,-0.58933541,-5.42114239,0.3335662,0.27487885,99.0,99.0,99.0,1.01395693,-1.34527634,-0.58215109,9.05148322,-29.53152611,-11.94325926,-3.36078818,-3.57422998,-1.95424466,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.24059182,-0.98594647,-0.26799737,99.0,99.0,99.0,-1.24056448,-0.98596644,-0.26801077,-1.47234817,-4.97388333,-2.07830597,99.0,99.0,99.0,-1.86245354,-4.67487915,-2.51527141,0.95746144,2.25951577,0.77529087,-2.72093951,1.82567508,0.55015665,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.20998917,0.52758642,0.05416527,1.02319541,-0.11792727,-0.07150214,-1.01944433,-0.07831425,-0.00548729,99.0,99.0,99.0,0.26546425,0.83527258,0.31710371,0.25193705,-1.3020818,-0.48890892,-0.08395939,-0.92609056,-0.4016369,-2.73161318,3.26262697,3.66217864,99.0,99.0,99.0,-0.03477498,1.75903142,0.83515712,99.0,99.0,99.0,-1.8050969,1.41146383,0.44316263,2.89687507,0.3636434,-0.4181227
2016-06-17,0.00373552,0.00242658,0.00087478,0.363803,-0.0386931,-0.05841759,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.37615753,-1.30958171,-0.5906816,99.0,99.0,99.0,-2.87728938,-8.92067098,-3.56082235,1.02307704,-1.34021969,-0.57763253,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.22840824,-0.99474146,-0.27488863,99.0,99.0,99.0,-1.22838072,-0.99476128,-0.27490199,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.9480644,2.26274389,0.77780689,-2.72607291,1.81962763,0.54834802,1.0794158,1.96918417,0.81127573,99.0,99.0,99.0,-0.02647805,2.89999732,0.43679899,99.0,99.0,99.0,1.02218126,-0.10254017,-0.06280347,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.50146198,0.55385443,0.27692829,99.0,99.0,99.0,99.0,99.0,99.0,-1.81324611,1.40496097,0.4398984,2.89599376,0.37231455,-0.41385569
2016-06-18,0.0037347,0.002433,0.00087757,99.0,99.0,99.0,99.0,99.0,99.0,-0.04994462,-0.92846764,-0.40267895,99.0,99.0,99.0,-0.36206628,-1.31154928,-0.59195099,99.0,99.0,99.0,99.0,99.0,99.0,1.03214387,-1.33509285,-0.57308373,9.05758373,-29.53049359,-11.94487679,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.21613714,-1.00346559,-0.28176029,-1.21610876,-1.00348533,-0.28177388,99.0,99.0,99.0,-1.45890062,-4.97797187,-2.07700733,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.03376135,2.89729511,0.43289198,99.0,99.0,99.0,1.02088793,-0.08712431,-0.05408735,-1.00970843,-0.11144242,-0.02053164,99.0,99.0,99.0,99.0,99.0,99.0,0.27743254,-1.29872402,-0.48490086,-0.05021107,-0.92838962,-0.40263164,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2016-06-19,0.00373387,0.00243942,0.00088036,0.35792583,0.01287937,-0.03026035,-0.07035207,0.65320515,0.29837276,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.04115692,-1.32989609,-0.56850493,9.06062256,-29.52998484,-11.94566824,-3.3442736,-3.58855552,-1.95736553,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.20377893,-1.01211789,-0.28861177,99.0,99.0,99.0,99.0,99.0,99.0,-1.45217314,-4.9800035,-2.07635274,-1.51869584,-4.81357237,-2.53217807,-1.84301563,-4.67848778,-2.52153497,99.0,99.0,99.0,-2.73627383,1.80748885,0.54471756,1.06123896,1.98089638,0.81752268,99.0,99.0,99.0,-0.04104421,2.89455873,0.42897987,99.0,99.0,99.0,99.0,99.0,99.0,-1.00441728,-0.1279613,-0.02804592,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.50998412,0.52364303,0.26562755,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2016-06-20,0.00373303,0.00244585,0.00088316,99.0,99.0,99.0,-0.09050763,0.65048973,0.29842613,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-5.42371939,0.30718507,0.26363395,-2.86217031,-8.9249069,-3.56322397,1.05011572,-1.32462966,-0.56389635,9.06365592,-29.52947881,-11.94644642,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.19133407,-1.02069737,-0.29544247,-1.19130531,-1.02071679,-0.29545597,-1.19130597,-1.02071672,-0.29545569,-1.44544319,-4.98202669,-2.07569463,-1.51206766,-4.8148489,-2.53363333,-1.83653019,-4.67967512,-2.52361446,99.0,99.0,99.0,-2.74134129,1.80139764,0.54289575,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.19690577,0.56755305,0.07062187,99.0,99.0,99.0,-0.99884251,-0.14444349,-0.03555206,99.0,99.0,99.0,0.2015917,0.86408295,0.32619773,0.30281379,-1.2948233,-0.4806901,-0.01640495,-0.92964323,-0.40317265,-2.75625345,3.24970107,3.6601743,-1.51408829,0.50848272,0.25994952,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2016-06-21,99.0,99.0,99.0,0.34275188,0.06415607,-0.00129736,-0.11058827,0.64725905,0.29824292,0.00077915,-0.92994184,-0.40331813,99.0,99.0,99.0,-0.31967528,-1.31666694,-0.5954196,99.0,99.0,99.0,-2.85712947,-8.92631376,-3.56402236,99.0,99.0,99.0,99.0,99.0,99.0,-3.33323034,-3.59806989,-1.95942646,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.17880304,-1.02920305,-0.30225179,-1.17877407,-1.0292223,-0.30226524,-1.17877474,-1.02922224,-0.30226496,99.0,99.0,99.0,99.0,99.0,99.0,-1.8300417,-4.68085469,-2.52568975,0.91031322,2.27526178,0.78773513,-2.7463867,1.79529194,0.54106958,1.0429701,1.99243647,0.8236986,99.0,99.0,99.0,99.0,99.0,99.0,2.19349535,0.57750944,0.07473185,1.01530999,-0.04074445,-0.02785697,-0.99298316,-0.16088398,-0.04304786,99.0,99.0,99.0,99.0,99.0,99.0,0.31545828,-1.29266989,-0.47850928,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.09977916,1.75696117,0.83513403,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2016-06-22,0.00373133,0.0024587,0.00088874,99.0,99.0,99.0,-0.130578,0.64351551,0.29782321,99.0,99.0,99.0,99.0,99.0,99.0,-0.30548372,-1.31813877,-0.59650323,-5.4249482,0.29399214,0.25800909,-2.85208797,-8.9277182,-3.56481968,1.06786862,-1.31388882,-0.5545908,9.06971456,-29.52846658,-11.94796009,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.16618631,-1.03763396,-0.30903914,-1.16615716,-1.03765305,-0.30905255,-1.16615783,-1.03765299,-0.30905227,-1.43197597,-4.98604773,-2.07436785,-1.49880387,-4.81737824,-2.53653137,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.53986035,-0.47889848,0.00874301,-0.06288932,2.88614386,0.41721324,99.0,99.0,99.0,99.0,99.0,99.0,-0.98683839,-0.17727768,-0.05053106,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.01742322,-0.92985131,-0.40325984,99.0,99.0,99.0,-1.5219796,0.47805754,0.24853977,-0.11276964,1.75633547,0.83502881,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2016-06-23,0.00373046,0.00246512,0.00089154,0.31779984,0.11362864,0.02771553,-0.15046088,0.63926195,0.29716725,0.03460737,-0.92961763,-0.40317694,0.03596849,-0.93168833,-0.40390475,99.0,99.0,99.0,-5.42554803,0.28739436,0.2551957,99.0,99.0,99.0,1.07666176,-1.30841493,-0.5498943,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.15348441,-1.04598913,-0.31580393,-1.15345506,-1.04600805,-0.31581728,99.0,99.0,99.0,99.0,99.0,99.0,-1.49216828,-4.81863105,-2.53797415,-1.81705563,-4.68319052,-2.52982776,99.0,99.0,99.0,-2.75641128,1.78303734,0.53740423,1.02461123,2.00380425,0.82980327,2.53987533,-0.46944211,0.01273679,-0.07016956,2.88327006,0.41328104,2.1865073,0.59737802,0.08294607,1.0101548,-0.00975615,-0.01032524,99.0,99.0,99.0,99.0,99.0,99.0,0.15292788,0.88248597,0.3318077,99.0,99.0,99.0,99.0,99.0,99.0,-2.77468534,3.23994962,3.65860681,-1.52576548,0.46279456,0.24280874,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2016-06-24,0.00372959,0.00247155,0.00089433,0.30159688,0.137154,0.04196147,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-5.42613826,0.28079598,0.25238181,-2.8420027,-8.93052003,-3.5664111,99.0,99.0,99.0,9.07577552,-29.52744169,-11.94941567,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.14066833,-1.05428635,-0.32255885,-1.14066901,-1.0542863,-0.32255856,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.8818333,2.28423449,0.79503748,-2.76139039,1.77688855,0.53556508,1.01539867,2.00942346,0.83282883,99.0,99.0,99.0,-0.07744893,2.88036169,0.40934389,99.0,99.0,99.0,99.0,99.0,99.0,-0.9736899,-0.20990409,-0.06545061,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.05123801,-0.9290139,-0.40289333,-2.78082007,3.23668832,3.6580721,99.0,99.0,99.0,-0.13873604,1.75487269,0.83471783,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
