Time,Object_Name,X_new,Y_new,Z_new,X,Y,Z
12/5/2006,SUN,99,99,99,0.0024983,0.00371335,0.00149439
12/5/2006,Patroclus,99,99,99,99,99,99
12/6/2006,Apophis,99,99,99,99,99,99
12/8/2006,299,99,99,99,99,99,99
12/8/2006,90000188,99,99,99,99,99,99
12/8/2006,90000191,99,99,99,3.31069832,2.03791022,0.40558484
12/8/2006,Vesta,99,99,99,-2.16103292,-0.59043926,0.04763618
12/9/2006,Itokawa,99,99,99,-0.03628918,1.42414016,0.63557417
12/9/2006,Gaspra,99,99,99,-2.47536002,0.43356135,-0.00642852
12/10/2006,433,99,99,99,-1.21248505,0.1189137,-0.15236146
12/10/2006,Vesta,99,99,99,-2.15369412,-0.61086003,0.03854377
12/12/2006,301,99,99,99,0.17569764,0.89328465,0.38718819
12/12/2006,Gaspra,99,99,99,-2.48305055,0.40675736,-0.01796473
12/13/2006,Braille,99,99,99,0.42831839,-1.45467933,-0.02466998
12/13/2006,Bennu,99,99,99,0.95193335,0.17895745,0.09635545
12/14/2006,399,99,99,99,0.14374378,0.89756625,0.38901174
12/15/2006,90000855,99,99,99,99,99,99
12/16/2006,199,99,99,99,99,99,99
12/16/2006,599,99,99,99,99,99,99
12/19/2006,90000191,99,99,99,99,99,99
12/19/2006,Apophis,99,99,99,-0.97325769,0.48412807,0.15516894
12/22/2006,Ceres,99,99,99,2.82224151,-0.5163181,-0.81763452
12/23/2006,SUN,99,99,99,99,99,99
12/23/2006,299,99,99,99,0.40355006,-0.54054013,-0.26875413
12/23/2006,90000188,99,99,99,99,99,99
12/23/2006,Donaldjohanson,99,99,99,-2.11238338,0.14025247,-0.11700193
12/25/2006,Polymele,99,99,99,3.32596831,-3.04888616,-2.58209363
12/26/2006,90000188,99,99,99,99,99,99
12/26/2006,Leucus,99,99,99,99,99,99
12/30/2006,299,99,99,99,99,99,99
12/30/2006,Bennu,99,99,99,0.79637694,0.42429451,0.23566861
12/31/2006,90000855,99,99,99,99,99,99
1/1/2007,90000188,99,99,99,99,99,99
1/1/2007,Lutetia,99,99,99,-2.20311374,-1.26296131,-0.43290064
1/1/2007,Donaldjohanson,99,99,99,-2.13054404,0.03943976,-0.16108424
1/1/2007,Ryugu,99,99,99,99,99,99
1/1/2007,90000855,99,99,99,99,99,99
1/2/2007,Polymele,99,99,99,99,99,99
1/2/2007,Itokawa,99,99,99,-0.32436531,1.32057179,0.59776347
1/3/2007,299,99,99,99,0.56631909,-0.40181956,-0.21664687
1/3/2007,Eros,99,99,99,99,99,99
1/3/2007,Bennu,99,99,99,0.74716891,0.47657204,0.26542441
1/4/2007,Bennu,99,99,99,0.73415366,0.48920823,0.27262169
1/5/2007,199,99,99,99,99,99,99
1/5/2007,Itokawa,99,99,99,99,99,99
1/5/2007,Ceres,99,99,99,2.85323217,-0.39608063,-0.76732187
1/6/2007,-122911,99,99,99,-0.25478836,0.8745332,0.37899123
1/6/2007,Ceres,99,99,99,99,99,99
1/7/2007,SUN,99,99,99,99,99,99
1/7/2007,399,99,99,99,99,99,99
1/7/2007,699,99,99,99,99,99,99
1/7/2007,90000188,99,99,99,99,99,99
1/7/2007,Ceres,99,99,99,2.857151,-0.37882624,-0.75999427
1/8/2007,301,99,99,99,-0.2911669,0.86647794,0.37557506
1/8/2007,Patroclus,99,99,99,-5.72538028,-0.91341486,1.26333138
1/10/2007,Itokawa,99,99,99,-0.41738921,1.27094597,0.5783429
1/11/2007,Lutetia,99,99,99,-2.1347202,-1.33319477,-0.4680166
1/11/2007,Ceres,99,99,99,99,99,99
1/15/2007,Vesta,99,99,99,99,99,99
1/15/2007,Lutetia,99,99,99,-2.10630984,-1.36064091,-0.48183674
1/15/2007,Annefrank,99,99,99,0.97551247,1.81047024,0.63819725
1/16/2007,433,99,99,99,-1.19906559,-0.395169,-0.44201694
1/17/2007,Gaspra,99,99,99,-2.54312209,0.08118849,-0.15561349
1/18/2007,Braille,99,99,99,0.92674482,-1.39557482,0.22302878
1/20/2007,599,99,99,99,99,99,99
1/21/2007,301,99,99,99,-0.49455864,0.78089209,0.33834216
1/21/2007,Eros,99,99,99,99,99,99
1/22/2007,Donaldjohanson,99,99,99,99,99,99
1/24/2007,301,99,99,99,-0.53876436,0.7571721,0.32823461
1/25/2007,90000188,99,99,99,3.27484516,2.34616332,0.57135467
1/25/2007,Apophis,99,99,99,-1.05937983,-0.01975322,-0.03448194
1/26/2007,Apophis,99,99,99,-1.0569578,-0.0340069,-0.03972201
1/28/2007,Orus,99,99,99,2.18616931,-4.58811153,-1.48882879
1/28/2007,90000190,99,99,99,3.2714557,2.36465056,0.58153193
1/30/2007,90000190,99,99,99,3.26912382,2.37691926,0.58830554
1/30/2007,Ryugu,99,99,99,-0.97674107,-0.67222287,-0.36888129
1/30/2007,Patroclus,99,99,99,-5.72218945,-1.02406039,1.17066576
2/1/2007,301,99,99,99,99,99,99
2/1/2007,Gaspra,99,99,99,-2.55074485,-0.05544344,-0.21207595
2/2/2007,Orus,99,99,99,2.21884832,-4.57478023,-1.47837532
2/2/2007,Patroclus,99,99,99,-5.72145001,-1.03909562,1.15796586
2/2/2007,Gaspra,99,99,99,99,99,99
2/2/2007,Ceres,99,99,99,2.8963901,-0.15324193,-0.66175052
2/3/2007,199,99,99,99,0.26466627,0.17800309,0.06735969
2/3/2007,Dinkinesh,99,99,99,-1.57409825,1.14585658,0.56702726
2/5/2007,Ryugu,99,99,99,99,99,99
2/6/2007,-122911,99,99,99,99,99,99
2/7/2007,Bennu,99,99,99,99,99,99
2/7/2007,Itokawa,99,99,99,-0.7174182,1.03515548,0.48195826
2/7/2007,Ryugu,99,99,99,99,99,99
2/7/2007,Dinkinesh,99,99,99,-1.60834764,1.11267322,0.55178703
2/8/2007,SUN,99,99,99,0.00215037,0.00394182,0.0015984
2/8/2007,199,99,99,99,0.12992739,0.25701694,0.12353425
2/8/2007,299,99,99,99,0.69085228,0.22431645,0.05716333
2/8/2007,399,99,99,99,99,99,99
2/8/2007,Orus,99,99,99,2.25791695,-4.55848204,-1.46573405
2/8/2007,90000190,99,99,99,3.25793008,2.43161623,0.6186592
2/8/2007,Leucus,99,99,99,99,99,99
2/8/2007,Eurybates,99,99,99,99,99,99
2/8/2007,Polymele,99,99,99,99,99,99
2/8/2007,-122911,99,99,99,99,99,99
2/8/2007,Patroclus,99,99,99,99,99,99
2/9/2007,399,99,99,99,-0.75076142,0.58879301,0.25515492
2/9/2007,Eros,99,99,99,99,99,99
2/9/2007,90000188,99,99,99,99,99,99
2/9/2007,90000191,99,99,99,99,99,99
2/9/2007,Vesta,99,99,99,-1.82343104,-1.19189164,-0.2360407
2/9/2007,Donaldjohanson,99,99,99,-2.15021176,-0.39541242,-0.34634392
2/9/2007,Braille,99,99,99,1.19686679,-1.30170674,0.36701933
2/9/2007,Annefrank,99,99,99,99,99,99
2/9/2007,Itokawa,99,99,99,99,99,99
2/9/2007,Apophis,99,99,99,-0.99518968,-0.23088082,-0.11137143
2/9/2007,Ryugu,99,99,99,-0.90109022,-0.79357355,-0.40892659
2/9/2007,90000855,99,99,99,5.29372374,0.19917263,-0.14529441
2/10/2007,199,99,99,99,99,99,99
2/10/2007,299,99,99,99,0.67711217,0.25859011,0.07345214
2/10/2007,399,99,99,99,-0.76205142,0.57660475,0.24987137
2/10/2007,301,99,99,99,99,99,99
2/10/2007,599,99,99,99,99,99,99
2/10/2007,Eurybates,99,99,99,3.96071135,-2.84998249,-2.04211589
2/10/2007,Polymele,99,99,99,99,99,99
2/10/2007,Ryugu,99,99,99,99,99,99
2/10/2007,-122911,99,99,99,99,99,99
2/10/2007,Patroclus,99,99,99,99,99,99
2/10/2007,90000855,99,99,99,99,99,99
2/10/2007,Ceres,99,99,99,2.90405098,-0.08351207,-0.6304728
2/11/2007,SUN,99,99,99,99,99,99
2/11/2007,599,99,99,99,99,99,99
2/11/2007,699,99,99,99,99,99,99
2/11/2007,433,99,99,99,99,99,99
2/11/2007,Eros,99,99,99,99,99,99
2/11/2007,Orus,99,99,99,99,99,99
2/11/2007,Vesta,99,99,99,-1.80923667,-1.20918283,-0.244783
2/11/2007,Mathilde,99,99,99,99,99,99
2/11/2007,Apophis,99,99,99,-0.98207713,-0.25824689,-0.12121466
2/11/2007,-122911,99,99,99,99,99,99
2/11/2007,90000855,99,99,99,99,99,99
2/11/2007,Dinkinesh,99,99,99,99,99,99
2/11/2007,Gaspra,99,99,99,99,99,99
2/11/2007,Ceres,99,99,99,2.90486146,-0.07479038,-0.62653056
2/12/2007,399,99,99,99,-0.78392486,0.55169986,0.23907478
2/12/2007,599,99,99,99,-2.19099523,-4.50439676,-1.87741789
2/12/2007,90000191,99,99,99,3.25259136,2.45565348,0.63207984
2/12/2007,Polymele,99,99,99,3.56895806,-2.79378056,-2.47411662
2/12/2007,Itokawa,99,99,99,99,99,99
2/12/2007,-122911,99,99,99,99,99,99
2/12/2007,90000855,99,99,99,5.29224532,0.2133648,-0.13975498
2/12/2007,Ceres,99,99,99,2.90563917,-0.06606781,-0.62258123
2/13/2007,299,99,99,99,0.65258612,0.3084849,0.09745123
2/13/2007,399,99,99,99,99,99,99
2/13/2007,301,99,99,99,99,99,99
2/13/2007,Leucus,99,99,99,99,99,99
2/13/2007,Lutetia,99,99,99,-1.88273815,-1.54741648,-0.57763413
2/13/2007,Annefrank,99,99,99,99,99,99
2/13/2007,Patroclus,99,99,99,99,99,99
2/13/2007,90000855,99,99,99,99,99,99
2/13/2007,Gaspra,99,99,99,-2.5495658,-0.16460809,-0.25664836
2/13/2007,Ceres,99,99,99,99,99,99
2/14/2007,299,99,99,99,0.6433904,0.32465999,0.10531012
2/14/2007,90000188,99,99,99,3.24983958,2.46760803,0.63877912
2/14/2007,Vesta,99,99,99,-1.78756485,-1.23486414,-0.25784443
2/14/2007,Mathilde,99,99,99,-0.70313644,2.72394137,0.81825642
2/14/2007,Itokawa,99,99,99,-0.78328181,0.96091101,0.45078083
2/14/2007,Ryugu,99,99,99,99,99,99
2/14/2007,-122911,99,99,99,-0.8046226,0.5263027,0.22796757
2/14/2007,Patroclus,99,99,99,-5.71776134,-1.09910179,1.1070199
2/14/2007,Gaspra,99,99,99,-2.54917763,-0.17368987,-0.26033497
2/15/2007,199,99,99,99,-0.10157736,0.26236004,0.15038843
2/15/2007,399,99,99,99,-0.81491641,0.51307866,0.2223308
2/15/2007,90000188,99,99,99,3.24844319,2.47357144,0.64212271
2/15/2007,Leucus,99,99,99,4.47842811,-2.56561936,0.00348533
2/15/2007,Annefrank,99,99,99,0.62582138,1.91457732,0.70266394
2/15/2007,Ryugu,99,99,99,99,99,99
2/15/2007,90000855,99,99,99,99,99,99
2/15/2007,Gaspra,99,99,99,-2.54874502,-0.18276856,-0.26401701
2/15/2007,Ceres,99,99,99,99,99,99
2/16/2007,433,99,99,99,-1.03005385,-0.77985064,-0.63006146
2/16/2007,Polymele,99,99,99,3.58800273,-2.77230506,-2.46473434
2/16/2007,Bennu,99,99,99,-0.01777216,0.7951121,0.44876646
2/16/2007,Patroclus,99,99,99,-5.71703283,-1.10908128,1.09850661
2/16/2007,Gaspra,99,99,99,99,99,99
2/17/2007,301,99,99,99,-0.83249055,0.4850943,0.21008458
2/17/2007,90000188,99,99,99,3.2456095,2.4854671,0.6488018
2/17/2007,Vesta,99,99,99,99,99,99
2/17/2007,Mathilde,99,99,99,99,99,99
2/17/2007,Donaldjohanson,99,99,99,99,99,99
2/17/2007,Bennu,99,99,99,-0.03745945,0.79569574,0.44918224
2/17/2007,Ryugu,99,99,99,-0.83114149,-0.8824769,-0.43673598
2/18/2007,SUN,99,99,99,0.0020953,0.00397431,0.00161328
2/18/2007,Polymele,99,99,99,3.5974788,-2.76153146,-2.46001136
2/18/2007,Vesta,99,99,99,-1.75796598,-1.26861761,-0.27515713
2/18/2007,Mathilde,99,99,99,-0.74113302,2.72386509,0.81826522
2/18/2007,Donaldjohanson,99,99,99,-2.14175736,-0.49404572,-0.38728846
2/18/2007,Braille,99,99,99,99,99,99
2/18/2007,Apophis,99,99,99,99,99,99
2/18/2007,Ryugu,99,99,99,-0.82186458,-0.89305257,-0.4399435
2/19/2007,599,99,99,99,99,99,99
2/19/2007,699,99,99,99,99,99,99
2/19/2007,433,99,99,99,99,99,99
2/19/2007,Leucus,99,99,99,4.49072554,-2.54017588,0.0150965
2/19/2007,Apophis,99,99,99,99,99,99
2/19/2007,Dinkinesh,99,99,99,-1.70558621,1.0094562,0.50424401
2/20/2007,SUN,99,99,99,0.00208424,0.00398073,0.00161622
2/20/2007,699,99,99,99,99,99,99
2/20/2007,433,99,99,99,99,99,99
2/20/2007,90000191,99,99,99,3.24125727,2.50323603,0.65879599
2/20/2007,Leucus,99,99,99,4.49377574,-2.53380128,0.01799923
2/20/2007,Patroclus,99,99,99,-5.71547831,-1.12902127,1.08146133
2/20/2007,90000855,99,99,99,5.28783896,0.25119147,-0.12497107
2/21/2007,199,99,99,99,99,99,99
2/21/2007,399,99,99,99,-0.87002558,0.43169703,0.18704554
2/21/2007,301,99,99,99,-0.86771432,0.43232685,0.18744676
2/21/2007,433,99,99,99,-0.99249861,-0.83552104,-0.65491022
2/21/2007,90000188,99,99,99,3.23977945,2.50913372,0.6621274
2/21/2007,Polymele,99,99,99,3.61163475,-2.74532644,-2.45288713
2/21/2007,Mathilde,99,99,99,-0.76953951,2.72347348,0.81817142
2/21/2007,Lutetia,99,99,99,99,99,99
2/21/2007,Donaldjohanson,99,99,99,99,99,99
2/21/2007,Braille,99,99,99,99,99,99
2/21/2007,-122911,99,99,99,-0.86983862,0.43190763,0.18703298
2/21/2007,Dinkinesh,99,99,99,99,99,99
2/21/2007,Gaspra,99,99,99,-2.54521845,-0.23716726,-0.28601018
2/22/2007,SUN,99,99,99,99,99,99
2/22/2007,299,99,99,99,99,99,99
2/22/2007,399,99,99,99,-0.87828521,0.41764954,0.18095496
2/22/2007,699,99,99,99,99,99,99
2/22/2007,433,99,99,99,99,99,99
2/22/2007,Eros,99,99,99,-1.71154461,-29.92039961,-8.82186854
2/22/2007,90000188,99,99,99,3.23828825,2.51502438,0.66545197
2/22/2007,Eurybates,99,99,99,99,99,99
2/22/2007,Vesta,99,99,99,99,99,99
2/22/2007,Donaldjohanson,99,99,99,-2.13651445,-0.53755108,-0.40522221
2/22/2007,Bennu,99,99,99,99,99,99
2/22/2007,Apophis,99,99,99,99,99,99
2/22/2007,Gaspra,99,99,99,99,99,99
2/23/2007,299,99,99,99,0.53912414,0.45754261,0.17169022
2/23/2007,399,99,99,99,99,99,99
2/23/2007,301,99,99,99,99,99,99
2/23/2007,433,99,99,99,-0.97680186,-0.85723175,-0.66441117
2/23/2007,Lutetia,99,99,99,99,99,99
2/23/2007,Gaspra,99,99,99,99,99,99
2/23/2007,Ceres,99,99,99,2.91202682,0.02991073,-0.57868309
2/24/2007,399,99,99,99,99,99,99
2/24/2007,599,99,99,99,-2.10920512,-4.53320767,-1.89175877
2/24/2007,Eros,99,99,99,-1.70525091,-29.92118066,-8.82391612
2/24/2007,Orus,99,99,99,2.36129912,-4.51342398,-1.43151231
2/24/2007,Ryugu,99,99,99,-0.76391484,-0.95391867,-0.45792409
2/24/2007,90000855,99,99,99,5.2853826,0.27009323,-0.11757295
2/25/2007,699,99,99,99,-7.24346128,5.11250414,2.42348222
2/25/2007,Eros,99,99,99,-1.70209331,-29.92155832,-8.82492513
2/25/2007,90000191,99,99,99,3.2337344,2.5326373,0.675405
2/25/2007,Leucus,99,99,99,99,99,99
2/25/2007,Gaspra,99,99,99,-2.5419837,-0.27335175,-0.30057346
2/26/2007,199,99,99,99,99,99,99
2/26/2007,299,99,99,99,99,99,99
2/26/2007,433,99,99,99,99,99,99
2/26/2007,Eros,99,99,99,-1.69892677,-29.92192628,-8.82592768
2/26/2007,Eurybates,99,99,99,4.02932781,-2.76292977,-2.00090753
2/26/2007,Bennu,99,99,99,-0.21305443,0.78717131,0.44513191
2/26/2007,Ceres,99,99,99,99,99,99
2/27/2007,433,99,99,99,-0.94431151,-0.89967511,-0.6826593
2/27/2007,Orus,99,99,99,2.38055043,-4.50471824,-1.42501382
2/27/2007,Apophis,99,99,99,99,99,99
2/27/2007,Dinkinesh,99,99,99,-1.76570173,0.93782037,0.47113803
2/28/2007,SUN,99,99,99,99,99,99
2/28/2007,199,99,99,99,99,99,99
2/28/2007,599,99,99,99,99,99,99
2/28/2007,90000188,99,99,99,3.22906074,2.55014984,0.68534133
2/28/2007,Eurybates,99,99,99,4.03776003,-2.75194737,-1.99568373
2/28/2007,Lutetia,99,99,99,99,99,99
2/28/2007,Braille,99,99,99,99,99,99
2/28/2007,-122911,99,99,99,-0.92193244,0.33111925,0.14333165
2/28/2007,Patroclus,99,99,99,-5.71197914,-1.16882369,1.04729733
2/28/2007,90000855,99,99,99,5.28275734,0.28898645,-0.11017103
2/28/2007,Ceres,99,99,99,2.91361314,0.07353335,-0.55846309
3/1/2007,SUN,99,99,99,99,99,99
3/1/2007,199,99,99,99,99,99,99
3/1/2007,399,99,99,99,99,99,99
3/1/2007,301,99,99,99,99,99,99
3/1/2007,599,99,99,99,-2.07495415,-4.54484114,-1.89757941
3/1/2007,90000188,99,99,99,3.22747643,2.55596764,0.68864648
3/1/2007,90000191,99,99,99,99,99,99
3/1/2007,Polymele,99,99,99,99,99,99
3/1/2007,Apophis,99,99,99,-0.81569133,-0.4873079,-0.20215028
3/1/2007,Patroclus,99,99,99,-5.71150516,-1.17379158,1.04302006
3/1/2007,Gaspra,99,99,99,-2.53804505,-0.30945968,-0.31505319
3/2/2007,SUN,99,99,99,0.00202862,0.00401246,0.00163079
3/2/2007,699,99,99,99,99,99,99
3/2/2007,Eurybates,99,99,99,99,99,99
3/2/2007,Mathilde,99,99,99,99,99,99
3/2/2007,Donaldjohanson,99,99,99,99,99,99
3/2/2007,Itokawa,99,99,99,99,99,99
3/2/2007,Ryugu,99,99,99,99,99,99
3/2/2007,-122911,99,99,99,-0.93431313,0.30136993,0.13043414
3/2/2007,Gaspra,99,99,99,-2.53695071,-0.31847356,-0.31865963
3/2/2007,Ceres,99,99,99,2.91401654,0.09097755,-0.55033032
3/3/2007,299,99,99,99,99,99,99
3/3/2007,90000188,99,99,99,99,99,99
3/3/2007,90000191,99,99,99,3.22426835,2.56757533,0.69524419
3/3/2007,Eurybates,99,99,99,99,99,99
3/3/2007,Polymele,99,99,99,99,99,99
3/3/2007,Vesta,99,99,99,99,99,99
3/3/2007,Braille,99,99,99,99,99,99
3/3/2007,Itokawa,99,99,99,99,99,99
3/3/2007,-122911,99,99,99,99,99,99
3/3/2007,Patroclus,99,99,99,99,99,99
3/3/2007,Gaspra,99,99,99,99,99,99
3/4/2007,299,99,99,99,99,99,99
3/4/2007,399,99,99,99,99,99,99
3/4/2007,699,99,99,99,99,99,99
3/4/2007,Eros,99,99,99,-1.67970824,-29.92392478,-8.83195828
3/4/2007,Orus,99,99,99,2.41254057,-4.49002883,-1.41412616
3/4/2007,90000191,99,99,99,99,99,99
3/4/2007,Leucus,99,99,99,99,99,99
3/4/2007,Eurybates,99,99,99,99,99,99
3/4/2007,Polymele,99,99,99,3.6629375,-2.68545379,-2.42635815
3/4/2007,Mathilde,99,99,99,99,99,99
3/4/2007,Lutetia,99,99,99,-1.72005785,-1.65680161,-0.63557434
3/4/2007,Donaldjohanson,99,99,99,99,99,99
3/4/2007,Braille,99,99,99,1.44841701,-1.16967584,0.50814771
3/4/2007,-122911,99,99,99,-0.94555942,0.27126246,0.11738178
3/4/2007,Patroclus,99,99,99,-5.71003445,-1.18868519,1.03017937
3/5/2007,399,99,99,99,-0.95089499,0.25584156,0.11080932
3/5/2007,433,99,99,99,-0.89299268,-0.96084135,-0.70814526
3/5/2007,Orus,99,99,99,99,99,99
3/5/2007,90000188,99,99,99,99,99,99
3/5/2007,90000191,99,99,99,99,99,99
3/5/2007,Leucus,99,99,99,99,99,99
3/5/2007,Vesta,99,99,99,99,99,99
3/5/2007,Donaldjohanson,99,99,99,99,99,99
3/5/2007,Braille,99,99,99,99,99,99
3/5/2007,Ceres,99,99,99,99,99,99
3/6/2007,299,99,99,99,99,99,99
3/6/2007,399,99,99,99,-0.95579761,0.24058578,0.10419617
3/6/2007,90000190,99,99,99,99,99,99
3/6/2007,Vesta,99,99,99,-1.63174563,-1.39772577,-0.34307906
3/6/2007,Lutetia,99,99,99,99,99,99
3/6/2007,Donaldjohanson,99,99,99,99,99,99
3/6/2007,Annefrank,99,99,99,99,99,99
3/6/2007,Patroclus,99,99,99,99,99,99
3/6/2007,90000855,99,99,99,99,99,99
3/7/2007,599,99,99,99,99,99,99
3/7/2007,699,99,99,99,99,99,99
3/7/2007,Bennu,99,99,99,99,99,99
3/7/2007,Dinkinesh,99,99,99,99,99,99
3/7/2007,Ceres,99,99,99,2.91444629,0.13456895,-0.52988953
3/8/2007,599,99,99,99,99,99,99
3/8/2007,Eurybates,99,99,99,99,99,99
3/8/2007,Polymele,99,99,99,99,99,99
3/8/2007,Apophis,99,99,99,99,99,99
3/8/2007,Ryugu,99,99,99,-0.63751093,-1.06191128,-0.4873445
3/8/2007,-122911,99,99,99,99,99,99
3/8/2007,90000855,99,99,99,99,99,99
3/8/2007,Ceres,99,99,99,99,99,99
3/9/2007,299,99,99,99,0.31274511,0.60484838,0.25228542
3/9/2007,Eros,99,99,99,-1.66349268,-29.92543824,-8.83725573
3/9/2007,Orus,99,99,99,99,99,99
3/9/2007,Donaldjohanson,99,99,99,99,99,99
3/9/2007,Apophis,99,99,99,99,99,99
3/9/2007,Ryugu,99,99,99,99,99,99
3/9/2007,Patroclus,99,99,99,99,99,99
3/9/2007,90000855,99,99,99,99,99,99
3/9/2007,Ceres,99,99,99,99,99,99
3/10/2007,SUN,99,99,99,99,99,99
3/10/2007,301,99,99,99,-0.97405845,0.17697947,0.07637136
3/10/2007,Orus,99,99,99,99,99,99
3/10/2007,Eurybates,99,99,99,4.07943191,-2.69670439,-1.96932432
3/10/2007,Apophis,99,99,99,-0.70059882,-0.58456896,-0.23537435
3/11/2007,199,99,99,99,99,99,99
3/11/2007,Vesta,99,99,99,-1.58981549,-1.43602079,-0.36381283
3/11/2007,Braille,99,99,99,99,99,99
3/11/2007,Ryugu,99,99,99,-0.60400456,-1.08596372,-0.49333376
3/11/2007,90000855,99,99,99,99,99,99
3/11/2007,Ceres,99,99,99,99,99,99
3/12/2007,Lutetia,99,99,99,99,99,99
3/12/2007,Donaldjohanson,99,99,99,99,99,99
3/12/2007,Braille,99,99,99,99,99,99
3/12/2007,90000855,99,99,99,99,99,99
3/12/2007,Dinkinesh,99,99,99,-1.85511654,0.81713921,0.41518974
3/13/2007,90000191,99,99,99,3.20744717,2.62497139,0.72808311
3/13/2007,Leucus,99,99,99,4.55557846,-2.39869064,0.07893844
3/13/2007,Donaldjohanson,99,99,99,-2.09957639,-0.74084501,-0.48798739
3/13/2007,Braille,99,99,99,1.53825137,-1.11057848,0.56043263
3/13/2007,Ryugu,99,99,99,99,99,99
3/13/2007,Patroclus,99,99,99,-5.70518327,-1.23327377,0.9915787
3/13/2007,90000855,99,99,99,99,99,99
3/14/2007,199,99,99,99,-0.32035286,-0.28223538,-0.11785539
3/14/2007,599,99,99,99,-1.98543022,-4.5740537,-1.91228078
3/14/2007,90000188,99,99,99,3.20569429,2.6306503,0.73135544
3/14/2007,90000190,99,99,99,3.20569487,2.63065656,0.73135291
3/14/2007,Donaldjohanson,99,99,99,-2.09709739,-0.75137272,-0.49222626
3/14/2007,Annefrank,99,99,99,0.3059803,1.95957847,0.74207841
3/14/2007,Apophis,99,99,99,-0.64299374,-0.62269665,-0.2480778
3/14/2007,-122911,99,99,99,99,99,99
3/14/2007,Ceres,99,99,99,2.91365658,0.19553163,-0.50101989
3/15/2007,Mathilde,99,99,99,99,99,99
3/15/2007,Itokawa,99,99,99,99,99,99
3/15/2007,-122911,99,99,99,99,99,99
3/16/2007,299,99,99,99,0.17930617,0.64505785,0.27881805
3/16/2007,699,99,99,99,-7.31383313,5.03356159,2.39390508
3/16/2007,433,99,99,99,-0.79169324,-1.06494895,-0.74900386
3/16/2007,Eros,99,99,99,-1.6409234,-29.92774873,-8.84516116
3/16/2007,Orus,99,99,99,99,99,99
3/16/2007,90000191,99,99,99,99,99,99
3/16/2007,Mathilde,99,99,99,99,99,99
3/16/2007,Donaldjohanson,99,99,99,99,99,99
3/16/2007,Apophis,99,99,99,99,99,99
3/17/2007,Eros,99,99,99,-1.63773675,-29.92811538,-8.84630518
3/17/2007,Orus,99,99,99,2.49514623,-4.45078842,-1.38548907
3/17/2007,90000188,99,99,99,3.20035932,2.64763427,0.7411423
3/17/2007,Leucus,99,99,99,4.5668592,-2.37269142,0.09053924
3/17/2007,Polymele,99,99,99,3.72232879,-2.61378805,-2.39418575
3/17/2007,Mathilde,99,99,99,99,99,99
3/17/2007,Donaldjohanson,99,99,99,-2.0893488,-0.78284267,-0.50486912
3/17/2007,Annefrank,99,99,99,0.26988256,1.96184972,0.74543382
3/17/2007,Itokawa,99,99,99,-1.00394534,0.56141404,0.27914776
3/17/2007,-122911,99,99,99,-0.99031511,0.06929039,0.0298174
3/17/2007,Ceres,99,99,99,99,99,99
3/18/2007,199,99,99,99,99,99,99
3/18/2007,299,99,99,99,99,99,99
3/18/2007,399,99,99,99,99,99,99
3/18/2007,301,99,99,99,-0.98948419,0.05250466,0.02263642
3/18/2007,599,99,99,99,99,99,99
3/18/2007,Eros,99,99,99,99,99,99
3/18/2007,Leucus,99,99,99,4.56965463,-2.36617869,0.09343898
3/18/2007,Eurybates,99,99,99,99,99,99
3/18/2007,Polymele,99,99,99,99,99,99
3/18/2007,Lutetia,99,99,99,-1.59239979,-1.7299936,-0.67543129
3/18/2007,-122911,99,99,99,99,99,99
3/19/2007,301,99,99,99,-0.99044177,0.03721852,0.01607184
3/19/2007,699,99,99,99,99,99,99
3/19/2007,433,99,99,99,99,99,99
3/19/2007,Leucus,99,99,99,4.57244015,-2.35966082,0.09633851
3/19/2007,Polymele,99,99,99,3.73134502,-2.60267656,-2.38915772
3/19/2007,Vesta,99,99,99,99,99,99
3/19/2007,Mathilde,99,99,99,99,99,99
3/19/2007,Donaldjohanson,99,99,99,99,99,99
3/19/2007,Braille,99,99,99,99,99,99
3/19/2007,Ryugu,99,99,99,99,99,99
3/19/2007,90000855,99,99,99,99,99,99
3/19/2007,Dinkinesh,99,99,99,-1.89893725,0.75020398,0.38407243
3/19/2007,Gaspra,99,99,99,-2.51168466,-0.47073678,-0.37907672
3/19/2007,Ceres,99,99,99,2.91209687,0.2390128,-0.48022596
3/20/2007,SUN,99,99,99,99,99,99
3/20/2007,199,99,99,99,99,99,99
3/20/2007,399,99,99,99,99,99,99
3/20/2007,301,99,99,99,-0.99125297,0.02193237,0.00950448
3/20/2007,699,99,99,99,99,99,99
3/20/2007,433,99,99,99,99,99,99
3/20/2007,Eros,99,99,99,99,99,99
3/20/2007,90000191,99,99,99,99,99,99
3/20/2007,Dinkinesh,99,99,99,-1.9049472,0.74054039,0.37957525
3/21/2007,SUN,99,99,99,0.00192157,0.00407089,0.0016577
3/21/2007,199,99,99,99,-0.20166701,-0.37153472,-0.17786933
3/21/2007,301,99,99,99,-0.99191545,0.00661515,0.00291696
3/21/2007,599,99,99,99,99,99,99
3/21/2007,Bennu,99,99,99,-0.62254219,0.66379643,0.37720136
3/21/2007,Ryugu,99,99,99,99,99,99
3/21/2007,-122911,99,99,99,99,99,99
3/21/2007,Ceres,99,99,99,99,99,99
3/22/2007,90000188,99,99,99,99,99,99
3/22/2007,90000190,99,99,99,99,99,99
3/22/2007,90000191,99,99,99,99,99,99
3/22/2007,Leucus,99,99,99,99,99,99
3/22/2007,Annefrank,99,99,99,99,99,99
