Time,SUN_X,SUN_Y,SUN_Z,199_X,199_Y,199_Z,299_X,299_Y,299_Z,399_X,399_Y,399_Z,301_X,301_Y,301_Z,-74_X,-74_Y,-74_Z,599_X,599_Y,599_Z,699_X,699_Y,699_Z,433_X,433_Y,433_Z,Eros_X,Eros_Y,Eros_Z,Orus_X,Orus_Y,Orus_Z,-49_X,-49_Y,-49_Z,-490_X,-490_Y,-490_Z,-255_X,-255_Y,-255_Z,2000016_X,2000016_Y,2000016_Z,90000188_X,90000188_Y,90000188_Z,90000190_X,90000190_Y,90000190_Z,90000191_X,90000191_Y,90000191_Z,Leucus_X,Leucus_Y,Leucus_Z,Eurybates_X,Eurybates_Y,Eurybates_Z,Polymele_X,Polymele_Y,Polymele_Z,Vesta_X,Vesta_Y,Vesta_Z,Mathilde_X,Mathilde_Y,Mathilde_Z,Lutetia_X,Lutetia_Y,Lutetia_Z,Donaldjohanson_X,Donaldjohanson_Y,Donaldjohanson_Z,Braille_X,Braille_Y,Braille_Z,Annefrank_X,Annefrank_Y,Annefrank_Z,Bennu_X,Bennu_Y,Bennu_Z,Itokawa_X,Itokawa_Y,Itokawa_Z,-64_X,-64_Y,-64_Z,Apophis_X,Apophis_Y,Apophis_Z,Ryugu_X,Ryugu_Y,Ryugu_Z,-122911_X,-122911_Y,-122911_Z,Patroclus_X,Patroclus_Y,Patroclus_Z,90000855_X,90000855_Y,90000855_Z,Dinkinesh_X,Dinkinesh_Y,Dinkinesh_Z,20065803_X,20065803_Y,20065803_Z,Gaspra_X,Gaspra_Y,Gaspra_Z,Ceres_X,Ceres_Y,Ceres_Z
2019-03-12,-0.00131921,0.00693888,0.00296176,99.0,99.0,99.0,-0.21617292,-0.6302951,-0.2701676,-0.98218925,0.15168545,0.06571508,-0.98056485,0.15362408,0.06632976,0.28718486,1.38759723,0.62842335,-1.64777424,-4.66561267,-1.9597429,2.31884671,-9.00187365,-3.81809476,99.0,99.0,99.0,12.09215726,-28.85882872,-12.64957535,3.29848374,-3.92183521,-1.04606646,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.10934004,3.92738065,1.61603711,2.10932057,3.92738697,1.61603851,99.0,99.0,99.0,4.48333623,-2.64408743,-0.02444871,99.0,99.0,99.0,99.0,99.0,99.0,2.28766982,-0.3380087,-0.43416583,1.89856263,0.85332364,0.25509662,0.80503933,-1.74795409,-0.82227922,0.53485769,-2.5474509,-1.03062344,99.0,99.0,99.0,99.0,99.0,99.0,-0.76164227,0.58495074,0.33281496,-0.32578963,1.32533317,0.59984601,-0.76164227,0.58495071,0.33281499,-0.19650395,0.94179107,0.34553308,99.0,99.0,99.0,-0.9820777,0.15194036,0.06576043,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.4381637,1.74820924,0.74759995,-1.72435797,-1.99017121,-0.58761517
2019-03-13,-0.00132741,0.00693998,0.00296247,99.0,99.0,99.0,-0.19691726,-0.63514411,-0.27356811,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,12.09511283,-28.85808772,-12.65027207,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.1046405,3.92960683,1.61808684,99.0,99.0,99.0,4.48649764,-2.63781926,-0.02156133,4.43276202,-2.21622797,-1.73793286,4.19752319,-1.98087256,-2.09830389,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.54404677,-2.5465602,-1.02948105,1.93570365,2.40805033,1.30395622,99.0,99.0,99.0,-0.7755819,0.57508155,0.32729738,99.0,99.0,99.0,-0.7755819,0.57508153,0.32729742,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-5.67214633,-1.4118267,0.83087498,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2019-03-14,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,12.09806281,-28.85734965,-12.65095582,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4.48964965,-2.63154555,-0.0186739,4.43612096,-2.21027109,-1.73496456,4.20104344,-1.97478272,-2.09525454,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.34926183,1.3136985,0.59534082,-0.78930154,0.56505091,0.32168766,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.70948174,-2.00237594,-0.59640321
2019-03-15,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.24742918,1.39706722,0.63388666,99.0,99.0,99.0,2.33420656,-8.9980989,-3.81719615,-1.0929639,0.43970625,0.05152579,12.10100921,-28.85661246,-12.65162534,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.09526278,3.93401375,1.62217002,2.09526665,3.93401412,1.62216891,4.49279226,-2.62526633,-0.01578643,4.43947085,-2.20430971,-1.73199272,4.2045543,-1.96868847,-2.09220051,99.0,99.0,99.0,99.0,99.0,99.0,0.83847039,-1.73083005,-0.81661517,99.0,99.0,99.0,1.92631833,2.418316,1.301064,99.0,99.0,99.0,-0.80279944,0.55486321,0.31598821,-0.36095058,1.30770105,0.59300659,-0.80279942,0.5548632,0.3159882,-0.24483787,0.93970702,0.3435361,99.0,99.0,99.0,99.0,99.0,99.0,-5.67039258,-1.421586,0.82217911,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2019-03-16,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.99187185,0.08881133,0.03845791,-0.99250756,0.09101931,0.03937454,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.09056515,3.93620081,1.62420484,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.8840307,0.90133642,0.26951708,0.84956067,-1.72501038,-0.81467453,0.57156969,-2.54368352,-1.02597122,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.37260603,1.30158313,0.59061771,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.99177853,0.08907288,0.03850648,-5.66950346,-1.42646258,0.8178294,99.0,99.0,99.0,1.88157257,0.77478751,0.33958071,99.0,99.0,99.0,99.0,99.0,99.0,-1.6945033,-2.01446056,-0.60515544
2019-03-17,-0.00136029,0.00694428,0.00296527,99.0,99.0,99.0,-0.11853313,-0.64954478,-0.28500863,-0.99354872,0.07302321,0.03161329,-0.99473994,0.07497449,0.03247813,0.22079779,1.40285019,0.637214,-1.61231232,-4.67426565,-1.96431485,2.34444386,-8.99556818,-3.81659165,-1.10777176,0.41370567,0.03408783,12.1068986,-28.85513373,-12.65291977,3.32602905,-3.90047451,-1.03321168,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.08588129,3.9383708,1.62623383,2.0858617,3.93837694,1.62623515,2.08586558,3.93837732,1.62623405,99.0,99.0,99.0,4.44614345,-2.19237343,-1.72603844,4.2115478,-1.95648673,-2.0860784,2.30317316,-0.28731364,-0.41599891,99.0,99.0,99.0,99.0,99.0,99.0,0.58072882,-2.54265655,-1.0247738,99.0,99.0,99.0,99.0,99.0,99.0,-0.82912339,0.53403377,0.30432992,-0.38422685,1.29534446,0.58817403,99.0,99.0,99.0,-0.27673016,0.93702266,0.34173175,0.88524256,-1.00500131,-0.30399952,99.0,99.0,99.0,-5.66860618,-1.4313371,0.81347851,5.04726738,-1.03063854,-0.60956638,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2019-03-18,-0.00136852,0.00694533,0.00296595,-0.39389834,-0.04173305,0.0176523,-0.09867275,-0.65188333,-0.28731781,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-1.60520991,-4.6759693,-1.96521795,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.08115245,3.94054212,1.62826095,2.08115633,3.94054251,1.62825984,4.50216351,-2.60639563,-0.00712383,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.87640396,0.92517341,0.27667683,0.87165875,-1.71320417,-0.81071443,0.58988017,-2.54159559,-1.02356269,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.39581171,1.28898477,0.58567537,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5.04955003,-1.02613474,-0.60792409,1.8692698,0.79405387,0.34890613,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2019-03-19,-0.00137675,0.00694636,0.00296664,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.99806375,0.04249471,0.01850898,0.19409485,1.40820842,0.64041076,-1.59810458,-4.67766344,-1.96611702,2.35467809,-8.99302585,-3.81598275,99.0,99.0,99.0,12.11279749,-28.85363708,-12.65416014,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.07645703,3.94269029,1.63028092,2.0764374,3.94269636,1.63028222,2.07644128,3.94269675,1.63028111,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.30901164,-0.26698767,-0.40866553,99.0,99.0,99.0,99.0,99.0,99.0,0.59902363,-2.54050068,-1.02233789,1.90736577,2.43861908,1.29515693,99.0,99.0,99.0,-0.85454182,0.51262756,0.29234187,-0.40735926,1.28250378,0.58312159,99.0,99.0,99.0,-0.30832204,0.93332328,0.33955769,99.0,99.0,99.0,-0.99593134,0.04166192,0.01795295,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.35220547,1.77814251,0.7534688,99.0,99.0,99.0
2019-03-20,-0.00138499,0.00694739,0.00296732,99.0,99.0,99.0,-0.05874215,-0.65503402,-0.29126266,99.0,99.0,99.0,-0.99909745,0.02611794,0.01145432,0.18073713,1.41069354,0.6419342,99.0,99.0,99.0,2.35979381,-8.99175051,-3.81567661,-1.12848566,0.37416098,0.00789269,99.0,99.0,99.0,3.34247388,-3.8875614,-1.02547318,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4.45608421,-2.17443542,-1.71708057,4.2219673,-1.93815127,-2.07686022,2.31185312,-0.25681536,-0.40498495,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.86690823,0.50171877,0.28623016,99.0,99.0,99.0,-0.86690823,0.50171879,0.28623013,-0.32399599,0.93109866,0.33833438,0.9124993,-0.97846424,-0.2906382,99.0,99.0,99.0,99.0,99.0,99.0,5.05408327,-1.01712061,-0.60463565,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2019-03-21,-0.00139323,0.00694841,0.00296799,-0.39504316,-0.11170918,-0.01961185,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,12.11872121,-28.85210995,-12.65535673,3.34794169,-3.88324097,-1.02288943,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,4.45937959,-2.16844716,-1.71408758,4.22542156,-1.93203073,-2.07377817,2.31464277,-0.24663715,-0.40129522,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,-0.43033689,1.26917687,0.577848,99.0,99.0,99.0,-0.33958376,0.92862717,0.33702148,99.0,99.0,99.0,99.0,99.0,99.0,-5.66493548,-1.45081448,0.79606332,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
